1666586700000,19303.51000000,19341.02000000,19302.78000000,19337.82000000,900.67431000,1666587599999,17403168.27693350,18302,468.37419000,9050025.15989710,0
1666587600000,19337.02000000,19337.63000000,19295.01000000,19312.82000000,979.44375000,1666588499999,18921431.09736300,21074,450.57548000,8704617.12923390,0
1666588500000,19312.00000000,19341.98000000,19311.09000000,19337.00000000,867.28494000,1666589399999,16763917.48671050,17739,421.60481000,8149385.48164070,0
1666589400000,19336.06000000,19341.41000000,19295.00000000,19329.08000000,970.67615000,1666590299999,18759008.77322010,20973,465.06980000,8987945.91675340,0
1666590300000,19329.07000000,19357.87000000,19318.89000000,19339.23000000,942.04515000,1666591199999,18215321.82527020,20712,467.82412000,9045903.36439400,0
1666591200000,19339.49000000,19355.00000000,19322.29000000,19326.12000000,905.77741000,1666592099999,17517006.91868810,19411,440.55827000,8520355.91043720,0
1666592100000,19326.08000000,19368.06000000,19322.86000000,19365.21000000,1143.01866000,1666592999999,22114727.59929340,23745,593.29491000,11478809.99087290,0
1666593000000,19365.20000000,19366.58000000,19331.62000000,19350.00000000,1226.21024000,1666593899999,23726386.43612200,25116,599.63544000,11602870.60797190,0
1666593900000,19349.99000000,19351.04000000,19277.93000000,19297.33000000,1489.30529000,1666594799999,28773026.05497370,28687,694.79129000,13423893.07003600,0
1666594800000,19296.47000000,19343.76000000,19257.71000000,19316.43000000,2288.98643000,1666595699999,44201039.41681810,41966,1096.21485000,21170207.18938210,0
1666595700000,19316.63000000,19325.57000000,19261.00000000,19291.93000000,2218.81685000,1666596599999,42793301.18380800,41495,1092.67404000,21074596.24438280,0
1666596600000,19291.95000000,19308.00000000,19267.52000000,19300.45000000,1518.90085000,1666597499999,29300816.33540560,31826,748.73723000,14444415.55679450,0
1666597500000,19299.61000000,19329.95000000,19278.28000000,19325.37000000,1174.17603000,1666598399999,22675420.19304230,26852,593.70792000,11465858.70877080,0
1666598400000,19325.82000000,19340.41000000,19305.72000000,19333.17000000,1235.30303000,1666599299999,23872166.13183080,29249,622.38542000,12027968.78284220,0
1666599300000,19332.64000000,19336.67000000,19295.41000000,19317.15000000,1271.69067000,1666600199999,24560037.64465500,28924,666.91138000,12879872.94711190,0
1666600200000,19317.58000000,19333.98000000,19309.88000000,19333.08000000,1045.99759000,1666601099999,20208934.97577140,24992,542.10721000,10474038.19023150,0
1666601100000,19333.95000000,19347.76000000,19329.52000000,19342.62000000,819.63977000,1666601999999,15851461.33481920,20048,400.65601000,7748754.84154870,0
1666602000000,19342.62000000,19343.23000000,19320.00000000,19323.00000000,690.07979000,1666602899999,13339171.97380340,17204,345.22695000,6673359.51921650,0
1666602900000,19321.67000000,19343.40000000,19315.08000000,19339.52000000,737.70718000,1666603799999,14259380.77625780,18099,362.50669000,7007217.10395800,0
1666603800000,19339.78000000,19376.94000000,19330.00000000,19360.25000000,1283.29512000,1666604699999,24837303.54246060,27801,670.65050000,12980093.64460410,0
1666604700000,19360.26000000,19407.75000000,19355.94000000,19384.76000000,1296.44161000,1666605599999,25129073.03556710,29059,627.41268000,12161386.25242680,0
1666605600000,19384.65000000,19404.63000000,19366.29000000,19387.62000000,1171.28843000,1666606499999,22707193.86451490,26463,597.84790000,11590390.95428400,0
1666606500000,19387.62000000,19442.77000000,19387.60000000,19434.63000000,1964.69047000,1666607399999,38157804.11617240,36396,1115.99347000,21674857.43629960,0
1666607400000,19434.71000000,19450.00000000,19379.96000000,19383.94000000,1793.69029000,1666608299999,34830656.18770930,33534,853.54647000,16575453.59865390,0
1666608300000,19384.58000000,19410.21000000,19368.11000000,19405.25000000,1095.30608000,1666609199999,21236510.32636120,23689,555.71931000,10775006.41096470,0
1666609200000,19406.11000000,19413.00000000,19379.36000000,19382.70000000,893.18778000,1666610099999,17322357.09739160,21143,423.30568000,8209741.59121720,0
1666610100000,19383.51000000,19392.21000000,19365.13000000,19388.61000000,935.37814000,1666610999999,18126344.72341070,19677,449.59077000,8712871.28490980,0
1666611000000,19388.37000000,19427.50000000,19380.88000000,19427.50000000,1339.48066000,1666611899999,25998593.10120490,25284,732.82536000,14224454.38515820,0
1666611900000,19426.27000000,19450.00000000,19414.86000000,19425.47000000,1554.73137000,1666612799999,30208578.22012590,28105,798.92845000,15523539.79756890,0
1666612800000,19425.47000000,19452.55000000,19395.23000000,19437.19000000,1692.69796000,1666613699999,32880585.44621590,30184,820.83009000,15944974.88204610,0
1666613700000,19436.63000000,19440.34000000,19367.34000000,19377.56000000,1513.12921000,1666614599999,29346766.01711120,30903,727.73013000,14114493.09273120,0
1666614600000,19377.38000000,19381.88000000,19318.13000000,19349.51000000,2032.85108000,1666615499999,39327084.52309360,36610,1012.90086000,19595640.59044710,0
1666615500000,19348.57000000,19384.99000000,19343.97000000,19376.27000000,1224.23469000,1666616399999,23707081.00069500,24183,620.82673000,12022581.87557470,0
1666616400000,19375.49000000,19382.41000000,19331.84000000,19340.57000000,1268.22712000,1666617299999,24547924.54170130,24815,601.01792000,11633894.75394790,0
1666617300000,19340.50000000,19359.93000000,19334.53000000,19346.02000000,1030.31779000,1666618199999,19933900.23582520,21784,521.55214000,10090891.55803030,0
1666618200000,19345.93000000,19403.35000000,19300.00000000,19327.88000000,3154.87678000,1666619099999,61031640.31812780,58549,1525.12379000,29505374.77355910,0
1666619100000,19327.87000000,19395.59000000,19313.65000000,19354.97000000,4228.44379000,1666619999999,81865167.15628660,68996,2124.02009000,41124494.09643580,0
1666620000000,19355.43000000,19359.32000000,19292.26000000,19321.50000000,2740.46572000,1666620899999,52942623.67061570,45658,1319.56854000,25493358.82055880,0
1666620900000,19321.50000000,19322.78000000,19161.35000000,19231.90000000,4571.26373000,1666621799999,87895543.70935680,74695,2094.34050000,40272669.09975010,0
1666621800000,19230.20000000,19274.31000000,19193.83000000,19245.29000000,2503.33919000,1666622699999,48134053.90455940,46390,1233.60195000,23720338.42754210,0
1666622700000,19244.22000000,19289.93000000,19222.01000000,19278.12000000,2002.28066000,1666623599999,38557255.67027330,35393,977.61864000,18827132.31818660,0
1666623600000,19278.26000000,19290.62000000,19245.39000000,19282.16000000,1507.97153000,1666624499999,29055284.89712250,29296,715.72484000,13791830.99377430,0
1666624500000,19281.63000000,19293.99000000,19251.70000000,19269.42000000,1161.50725000,1666625399999,22382899.78143910,24538,556.31250000,10720876.01071220,0
1666625400000,19271.00000000,19292.92000000,19257.23000000,19270.36000000,1186.82532000,1666626299999,22876802.57020140,23178,610.99703000,11777921.71182770,0
1666626300000,19270.46000000,19313.00000000,19253.00000000,19303.32000000,1516.95948000,1666627199999,29254080.68167470,28964,797.98496000,15390142.48336280,0
1666627200000,19304.00000000,19320.00000000,19266.34000000,19299.43000000,1093.17420000,1666628099999,21088163.21021670,22839,503.61015000,9715207.38194560,0
